trade_id,entry_datetime,exit_datetime,equity_after
1018,2024-06-03 01:23:00+00:00,2024-06-03 02:36:00+00:00,37653.9129565192
1019,2024-06-03 01:44:00+00:00,2024-06-03 02:36:00+00:00,37752.451797384594
1020,2024-06-03 03:41:00+00:00,2024-06-03 03:51:00+00:00,37610.970448806045
1021,2024-06-03 03:49:00+00:00,2024-06-03 03:51:00+00:00,37469.48872263034
1022,2024-06-03 08:14:00+00:00,2024-06-03 08:19:00+00:00,37486.70443781423
1023,2024-06-03 08:25:00+00:00,2024-06-03 08:30:00+00:00,37495.34961832775
1024,2024-06-06 00:44:00+00:00,2024-06-06 00:51:00+00:00,37307.752999479926
1025,2024-06-06 00:47:00+00:00,2024-06-06 00:54:00+00:00,37120.15638401328
1026,2024-06-06 07:50:00+00:00,2024-06-06 08:02:00+00:00,37027.403739975416
1027,2024-06-06 07:53:00+00:00,2024-06-06 08:03:00+00:00,36934.65106111949
1028,2024-06-07 00:29:00+00:00,2024-06-07 00:45:00+00:00,37063.98027349283
1029,2024-06-07 00:32:00+00:00,2024-06-07 00:45:00+00:00,37193.3093018567
1030,2024-06-07 01:03:00+00:00,2024-06-07 01:10:00+00:00,37053.924221749556
1031,2024-06-07 01:06:00+00:00,2024-06-07 01:25:00+00:00,37151.600470897596
1032,2024-06-07 01:29:00+00:00,2024-06-07 01:32:00+00:00,37249.16694425821
1034,2024-06-07 04:27:00+00:00,2024-06-07 04:40:00+00:00,37109.392848515476
1033,2024-06-07 04:24:00+00:00,2024-06-07 05:13:00+00:00,37207.12766060534
1035,2024-06-07 06:07:00+00:00,2024-06-07 06:17:00+00:00,37067.51112615835
1036,2024-06-07 06:10:00+00:00,2024-06-07 06:17:00+00:00,36927.89501375387
1037,2024-06-10 01:17:00+00:00,2024-06-10 01:22:00+00:00,37024.873937375036
1038,2024-06-10 01:30:00+00:00,2024-06-10 01:57:00+00:00,37122.107257438445
1039,2024-06-10 01:33:00+00:00,2024-06-10 01:59:00+00:00,37157.88120028793
1041,2024-06-10 02:25:00+00:00,2024-06-10 02:46:00+00:00,37115.51167390272
1040,2024-06-10 02:06:00+00:00,2024-06-10 03:07:00+00:00,36976.25853622228
1043,2024-06-11 00:12:00+00:00,2024-06-11 00:20:00+00:00,37009.966401780424
1042,2024-06-11 00:09:00+00:00,2024-06-11 00:54:00+00:00,36825.2027452878
