trade_id,setup_type,date,day_of_week,direction,entry_time_utc,exit_time_utc,entry_price,exit_price,sl_price,tp1_price,tp2_price,sl_pips,risk_pct,pnl_pips,pnl_usd,exit_reason,asian_range_pips,lor_range_pips,MAE_pips,MFE_pips,position_units,trade_duration_minutes,trade_sequence_number,is_reentry,margin_used_pct,entry_hour_utc
77,A,2026-01-14,Wednesday,short,2026-01-14 08:35:00+00:00,2026-01-14 13:00:00+00:00,158.93825842487465,158.5697533184172,158.92825842487466,158.53825842487464,158.13825842487464,40.0,0.02,38.425071249853026,2073.2861347975922,TP1_PARTIAL,37.10000000000093,17.599999999998772,14.974157512534703,80.22584248746512,855500,265,1,False,38.27437762887148,8
78,D,2026-01-21,Wednesday,long,2026-01-21 09:57:00+00:00,2026-01-21 12:13:00+00:00,158.03105380740058,157.8310538074006,157.8310538074006,158.23105380740057,158.4310538074006,20.0,0.0075,-19.999999999998863,-823.9189745173908,SL_FULL,42.199999999999704,15.299999999999159,19.90538074005883,5.794619259941669,650200,136,1,False,28.376873006012833,9
79,D,2026-01-27,Tuesday,long,2026-01-27 08:33:00+00:00,2026-01-27 09:15:00+00:00,154.8327474795243,154.6327474795243,154.6327474795243,155.0327474795243,155.2327474795243,20.0,0.0075,-19.999999999998863,-817.8086599459665,SL_FULL,,14.900000000000091,20.07474795242956,4.725252047569484,632300,42,1,False,27.241718177286117,8
80,D,2026-01-29,Thursday,long,2026-01-29 08:36:00+00:00,2026-01-29 09:35:00+00:00,153.40874080060934,153.20874080060935,153.20874080060935,153.60874080060933,153.80874080060934,20.0,0.0075,-19.999999999998863,-811.5724948213818,SL_FULL,,15.800000000001546,22.274080060932988,5.125919939067103,621700,59,1,False,26.73949071108742,8
81,D,2026-02-03,Tuesday,long,2026-02-03 08:17:00+00:00,2026-02-03 10:47:00+00:00,155.5250120554535,155.90103616636048,155.53501205545348,155.71302411090699,155.90103616636048,18.80120554534983,0.0075,28.203220880424848,1204.4048330824344,TP2_FULL,32.30000000000075,9.499999999999886,8.501205545348967,39.09879445465094,665500,150,1,False,29.23773621938166,8
82,D,2026-02-04,Wednesday,long,2026-02-04 09:32:00+00:00,2026-02-04 13:00:00+00:00,156.53581405136788,156.61824668158278,156.54581405136787,156.70662810273575,156.87744215410362,17.081405136786998,0.0075,12.661741313067525,602.4673264456887,TP1_PARTIAL,,6.89999999999884,4.18140513678793,32.2185948632125,745500,208,1,False,32.5992753081791,9
83,D,2026-02-05,Thursday,long,2026-02-05 09:21:00+00:00,2026-02-05 12:30:00+00:00,157.21419554815066,157.026,157.026,157.4023910963013,157.59058664445195,18.81955481506452,0.0075,-18.81955481506452,-819.0544088631877,SL_FULL,50.900000000001455,10.799999999997567,22.01955481506559,12.480445184934297,683400,189,1,False,29.847501424261807,9
84,D,2026-02-09,Monday,long,2026-02-09 08:20:00+00:00,2026-02-09 09:00:00+00:00,156.7359354818332,156.5359354818332,156.5359354818332,156.93593548183318,157.1359354818332,20.0,0.0075,-19.999999999998863,-812.976263937567,SL_FULL,,9.999999999999432,19.293548183318876,4.606451816681556,636300,40,1,False,27.91547798721346,8
85,D,2026-02-09,Monday,long,2026-02-09 09:56:00+00:00,2026-02-09 11:38:00+00:00,156.7010668427554,156.53,156.53,156.87213368551082,157.04320052826623,17.10668427554083,0.0075,-17.10668427554083,-806.6468832668936,SL_FULL,,9.999999999999432,16.70668427554176,4.79331572445858,738100,102,2,True,32.61935204179798,9
86,D,2026-02-16,Monday,long,2026-02-16 08:24:00+00:00,2026-02-16 13:00:00+00:00,153.46285070545548,153.36224668158277,153.2628507054555,153.66285070545547,153.8628507054555,20.0,0.0075,-10.060402387270528,-402.5807575632867,HARD_CLOSE,,19.50000000000216,16.685070545548797,17.5149294544525,613700,276,1,False,26.762103652891795,8
87,D,2026-02-18,Wednesday,long,2026-02-18 08:43:00+00:00,2026-02-18 12:35:00+00:00,153.75077018635207,153.558,153.558,153.94354037270415,154.13631055905623,19.27701863520781,0.0075,-19.27701863520781,-797.7796886306519,SL_FULL,,12.000000000000455,19.077018635206855,10.722981364793327,635500,232,1,False,27.86995861411279,8
88,D,2026-02-23,Monday,long,2026-02-23 08:38:00+00:00,2026-02-23 13:00:00+00:00,154.69374333997519,154.89024668158277,154.70374333997518,154.89374333997517,155.0937433399752,20.0,0.0075,19.825167080378492,782.808109620036,TP1_PARTIAL,,19.10000000000025,6.774333997518056,35.22566600248069,611600,262,1,False,27.190503866769163,8
89,D,2026-02-24,Tuesday,long,2026-02-24 08:23:00+00:00,2026-02-24 08:35:00+00:00,156.23186983747374,156.03186983747375,156.03186983747375,156.43186983747373,156.63186983747374,20.0,0.0075,-19.999999999998863,-797.6575563032937,SL_FULL,,19.700000000000273,21.58698374737469,5.013016252627267,622300,12,1,False,27.73537916071177,8
90,D,2026-02-25,Wednesday,long,2026-02-25 08:26:00+00:00,2026-02-25 09:20:00+00:00,156.14781687299583,156.54781687299584,156.15781687299582,156.34781687299582,156.54781687299584,20.0,0.0075,30.001619957880813,1183.529453649558,TP2_FULL,,17.600000000001614,4.881687299584314,42.61831270041796,617300,54,1,False,27.705780583990908,8
