trade_id,entry_datetime,signal_datetime,confirmation_delay_candles,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,usd,confluence_score,position_size_units,partial_tp_pips,initial_sl_pips,regime_label,confluence_combo,quality_label,size_mult_total,size_mult_regime,size_mult_quality,size_mult_hour,size_mult_dd,dd_tier,signal_strength_score,signal_strength_tier,entry_session_day,duration_minutes,equity_before,equity_after,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_lower,sar_value,sar_direction,rsi_m5,atr_m15
154,2025-07-23 18:30:00+00:00,2025-07-23 18:25:00+00:00,5,2025-07-23 20:01:00+00:00,long,146.4185,146.4895,146.4385,146.95633333333333,tp1_then_trailing_stop,6.737502492865088,66.88239538297367,3,145415,6.375000000000293,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,4,moderate,2025-07-24,91.0,49436.945198711874,49503.827594094844,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.95633333333333,147.58434133333333,147.97232533333332,146.32832533333334,145.94034133333335,146.63134720273518,146.5272,146.4230527972648,146.4605152,bearish,34.71074380165186,0.12750000000000586
155,2025-07-24 20:37:00+00:00,2025-07-24 20:35:00+00:00,2,2025-07-24 22:00:00+00:00,short,146.9635,147.1855,147.2435,146.601,session_close,-22.199999999998,-220.44418777662932,3,146154,6.0,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,2,weak,2025-07-25,83.0,49503.827594094844,49283.383406318215,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.601,147.022728,147.28327199999998,146.179272,145.91872800000002,146.97686206360183,146.91635000000002,146.85583793639822,146.9139264,bullish,66.84636118598212,0.0681428571428516
156,2025-07-25 20:27:00+00:00,2025-07-25 20:25:00+00:00,2,2025-07-27 21:04:00+00:00,short,147.64950000000002,147.7715,147.92950000000002,146.69266666666667,session_close,-12.199999999998568,-120.68771041775922,5,146182,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2025-07-26,2917.0,49283.383406318215,49162.69569590045,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.69266666666667,147.17704266666667,147.47629066666667,146.20829066666667,145.90904266666666,147.6855540086969,147.60325,147.5209459913031,147.6568897024,bullish,73.50427350427267,0.058285714285712435
158,2025-08-21 19:26:00+00:00,2025-08-21 19:23:00+00:00,3,2025-08-21 20:48:00+00:00,short,148.39350000000002,148.3735,148.3735,147.335,tp1_then_be_stop,3.9999951263143885,110.65304660942758,4,410367,6.0,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,4,moderate,2025-08-22,82.0,49162.69569590045,49273.34874250988,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.335,147.696372,147.91962800000002,146.97362800000002,146.750372,148.39102698299303,148.30045,148.209873017007,148.3566,bullish,65.41095890411009,0.06878571428571385
157,2025-08-21 19:15:00+00:00,2025-08-21 19:14:00+00:00,1,2025-08-21 21:19:00+00:00,short,148.3675,148.34449999999998,148.3475,147.335,tp1_then_time_decay,4.149995491050465,114.80233392370221,4,410295,6.0,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2025-08-22,124.0,49273.34874250988,49388.15107643358,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.335,147.696372,147.91962800000002,146.97362800000002,146.750372,148.36871563263756,148.29235,148.21598436736244,148.382,bearish,65.86206896551656,0.07549999999999914
159,2025-08-28 16:33:00+00:00,2025-08-28 16:31:00+00:00,2,2025-08-28 20:58:00+00:00,long,146.8965,146.9165,146.9165,147.62533333333332,tp1_then_be_stop,3.9999877396145456,44.404324667488495,5,163127,6.0,25.016666666670062,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2025-08-29,265.0,49388.15107643358,49432.555401101075,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.62533333333332,147.96875133333333,148.1809153333333,147.2819153333333,147.06975133333333,147.0865858287182,146.9945,146.90241417128178,146.96096,bearish,27.574750830569613,0.11014285714286132
160,2025-08-28 16:50:00+00:00,2025-08-28 16:47:00+00:00,3,2025-08-28 21:04:00+00:00,long,146.8475,146.9035,146.8675,147.62533333333332,tp1_then_trailing_stop,5.8000000000006935,80.0653922448627,4,202794,6.0,20.116666666669403,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2025-08-29,254.0,49432.555401101075,49512.62079334594,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.62533333333332,147.96875133333333,148.1809153333333,147.2819153333333,147.06975133333333,147.08708040048808,146.9779,146.86871959951193,146.927,bearish,33.5483870967752,0.10378571428571856
161,2025-08-28 21:22:00+00:00,2025-08-28 21:21:00+00:00,1,2025-08-28 22:00:00+00:00,long,146.8935,146.9485,146.9135,147.62533333333332,tp1_then_session_close,5.749998489599836,64.76535010999922,4,165519,6.0,24.71666666666863,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2025-08-29,38.0,49512.62079334594,49577.38614345594,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.62533333333332,147.96875133333333,148.1809153333333,147.2819153333333,147.06975133333333,147.01072638771808,146.94615,146.8815736122819,146.86414,bullish,32.66331658291608,0.05335714285714183
162,2025-09-02 17:58:00+00:00,2025-09-02 17:57:00+00:00,1,2025-09-02 18:45:00+00:00,short,148.3665,148.4665,148.4665,147.12,sl,-9.999999999999432,-278.6844170233531,4,413753,6.0,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-09-03,47.0,49577.38614345594,49298.701726432584,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.12,147.346144,147.48585599999998,146.893856,146.75414400000003,148.39266571012237,148.31054999999998,148.22843428987758,148.422,bearish,68.14159292034961,0.10878571428570995
163,2025-09-11 19:07:00+00:00,2025-09-11 19:06:00+00:00,1,2025-09-11 20:30:00+00:00,long,147.1085,147.1285,147.1285,147.38666666666666,tp1_then_be_stop,4.000000000000625,39.60138273184346,5,145692,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2025-09-12,83.0,49298.701726432584,49338.30310916443,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.38666666666666,147.59371066666665,147.72162266666666,147.17962266666666,147.05171066666665,147.349609329607,147.23345,147.117290670393,147.17366099456,bearish,26.234567901236034,0.08614285714285431
164,2025-09-11 19:18:00+00:00,2025-09-11 19:14:00+00:00,4,2025-09-11 20:35:00+00:00,long,147.10649999999998,147.1265,147.1265,147.38666666666666,tp1_then_be_stop,4.000000000000625,39.60137731425437,5,145690,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-09-12,77.0,49338.30310916443,49377.904486478685,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.38666666666666,147.59371066666665,147.72162266666666,147.17962266666666,147.05171066666665,147.35395064463063,147.2319,147.10984935536936,147.08976,bullish,22.72727272727704,0.08614285714285431
165,2025-09-17 16:33:00+00:00,2025-09-17 16:30:00+00:00,3,2025-09-17 17:38:00+00:00,long,146.27349999999998,146.2935,146.2935,146.76766666666666,tp1_then_be_stop,4.000000000000625,39.664989433243704,3,145098,6.0,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,3,weak,2025-09-18,65.0,49377.904486478685,49417.56947591193,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.76766666666666,147.25013266666664,147.54820066666667,146.28520066666667,145.98713266666664,146.396263177615,146.33745,146.27863682238498,146.256,bullish,33.828996282519824,0.08085714285713712
166,2025-09-18 20:01:00+00:00,2025-09-18 20:00:00+00:00,1,2025-09-18 21:06:00+00:00,short,147.9905,147.9705,147.9705,146.493,tp1_then_be_stop,4.000000000000625,73.90484789390888,5,273338,6.0,15.049999999999386,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-09-19,65.0,49417.56947591193,49491.474323805836,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.493,147.091976,147.46202399999999,145.894024,145.523976,147.95904406254678,147.89335,147.82765593745322,147.9026944,bullish,73.40425531914862,0.06535714285714025
167,2025-09-24 18:47:00+00:00,2025-09-24 18:45:00+00:00,2,2025-09-24 20:49:00+00:00,short,148.8205,148.9205,148.9205,147.66133333333335,sl,-9.999999999999432,-278.202127981021,4,414300,6.0,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2025-09-25,122.0,49491.474323805836,49213.272195824815,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.66133333333335,147.83972733333334,147.94993933333336,147.48293933333335,147.37272733333333,148.81447127146362,148.7614,148.7083287285364,148.77641559999998,bullish,67.60000000000446,0.053428571428568716
168,2025-09-30 16:51:00+00:00,2025-09-30 16:48:00+00:00,3,2025-09-30 19:24:00+00:00,long,147.7355,147.8285,147.7555,148.86533333333333,tp1_then_trailing_stop,8.01071428571305,221.63287746312443,5,408968,6.721428571428488,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-10-01,153.0,49213.272195824815,49434.90507328794,TOKYO_MEANREV,tokyo_meanrev,tokyo,148.86533333333333,149.26490533333333,149.5117613333333,148.46576133333332,148.21890533333334,148.04767249593112,147.90675,147.76582750406885,147.75078,bullish,24.470588235291572,0.13442857142856976
169,2025-10-01 18:35:00+00:00,2025-10-01 18:33:00+00:00,2,2025-10-01 20:57:00+00:00,long,147.0435,147.07250000000002,147.0635,148.12366666666668,tp1_then_time_decay,4.450000000001353,63.48991975482602,4,209864,6.0,19.48333333333494,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-10-02,142.0,49434.90507328794,49498.39499304277,TOKYO_MEANREV,tokyo_meanrev,tokyo,148.12366666666668,148.58015666666668,148.8621766666667,147.66717666666668,147.38515666666666,147.22808962993986,147.1413,147.05451037006014,147.025,bullish,33.670033670035224,0.10364285714285058
170,2025-10-09 18:53:00+00:00,2025-10-09 18:48:00+00:00,5,2025-10-09 19:11:00+00:00,short,153.1825,153.1625,153.1625,152.469,tp1_then_be_stop,4.000000000000625,39.78828842955951,5,152322,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,8,strong,2025-10-10,18.0,49498.39499304277,49538.18328147233,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.469,152.95146599999998,153.24953399999998,151.986534,151.688466,153.12373844025652,153.0302,152.9366615597435,153.098,bullish,79.34782608695954,0.11971428571428687
171,2025-10-14 19:45:00+00:00,2025-10-14 19:43:00+00:00,2,2025-10-14 19:54:00+00:00,long,151.6455,151.6655,151.6655,152.14133333333334,tp1_then_be_stop,3.9999867475075,39.79406167398309,5,150915,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,2025-10-15,9.0,49538.18328147233,49577.97734314631,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.14133333333334,152.41942933333334,152.59123733333334,151.86323733333333,151.69142933333333,151.8021221663604,151.7464,151.6906778336396,151.606,bullish,26.43171806167456,0.09421428571428489
172,2025-10-15 17:12:00+00:00,2025-10-15 17:11:00+00:00,1,2025-10-15 18:24:00+00:00,long,151.1225,151.29649999999998,151.1425,151.9896666666667,tp1_then_trailing_stop,12.20359890414801,152.58184685292505,5,189129,7.00714285714292,22.283333333331257,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-10-16,72.0,49577.97734314631,49730.559189999236,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.9896666666667,152.3754866666667,152.6138466666667,151.6038466666667,151.3654866666667,151.317798959904,151.20595,151.094101040096,151.23584,bearish,28.61538461538234,0.1401428571428584
174,2025-10-15 20:46:00+00:00,2025-10-15 20:41:00+00:00,5,2025-10-15 21:18:00+00:00,long,151.1435,151.1635,151.1635,151.9896666666667,tp1_then_be_stop,3.9999884657756968,45.8740626746914,5,173397,6.0,24.383333333329915,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-10-16,32.0,49730.559189999236,49776.43325267393,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.9896666666667,152.3754866666667,152.6138466666667,151.6038466666667,151.3654866666667,151.31570778289515,151.24585000000002,151.1759922171049,151.112,bullish,28.716216216212814,0.08749999999999959
173,2025-10-15 20:06:00+00:00,2025-10-15 20:05:00+00:00,1,2025-10-15 22:00:00+00:00,long,151.2225,151.0325,150.9425,151.9896666666667,session_close,-18.999999999999773,-190.05723933590227,5,151078,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-10-16,114.0,49776.43325267393,49586.37601333803,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.9896666666667,152.3754866666667,152.6138466666667,151.6038466666667,151.3654866666667,151.34456983659447,151.2801,151.21563016340554,151.2729552,bearish,23.106060606056616,0.08721428571428598
175,2025-10-21 16:49:00+00:00,2025-10-21 16:47:00+00:00,2,2025-10-21 17:05:00+00:00,short,151.9105,151.8905,151.8905,150.72133333333332,tp1_then_be_stop,4.803564811896223,134.0391938335642,4,423713,7.607142857142739,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2025-10-22,16.0,49586.37601333803,49720.415207171594,TOKYO_MEANREV,tokyo_meanrev,tokyo,150.72133333333332,151.07659333333334,151.2960733333333,150.3660733333333,150.14659333333333,151.92557129145595,151.8021,151.67862870854404,151.944,bearish,66.74584323040418,0.15214285714285478
176,2025-10-24 18:26:00+00:00,2025-10-24 18:25:00+00:00,1,2025-10-24 20:32:00+00:00,short,152.8485,152.8285,152.8285,152.39833333333334,tp1_then_be_stop,3.99998912777644,48.156101601853415,3,183955,6.0,23.23833333333596,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,3,weak,2025-10-25,126.0,49720.415207171594,49768.57130877345,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.39833333333334,152.77078333333333,153.00088333333335,152.02588333333335,151.79578333333333,152.85953078831946,152.81425,152.7689692116805,152.83596,bullish,66.37168141592775,0.06407142857143404
177,2025-10-28 19:13:00+00:00,2025-10-28 19:11:00+00:00,2,2025-10-28 19:39:00+00:00,long,152.0545,151.9545,151.9545,152.894,sl,-9.999999999999432,-280.13188158295793,5,425673,6.0,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,2025-10-29,26.0,49768.57130877345,49488.43942719049,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.894,153.158344,153.32165600000002,152.629656,152.466344,152.25560429583263,152.15320000000003,152.05079570416743,152.034,bullish,24.496644295302048,0.11064285714285761
178,2025-10-28 19:25:00+00:00,2025-10-28 19:22:00+00:00,3,2025-10-28 22:00:00+00:00,long,152.0065,152.1265,152.0265,152.894,tp1_then_session_close,9.000000000000341,251.78688172064875,5,425538,6.0,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2025-10-29,155.0,49488.43942719049,49740.22630891114,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.894,153.158344,153.32165600000002,152.629656,152.466344,152.26942385419454,152.1447,152.01997614580546,152.04110005782061,bearish,25.67567567567879,0.10342857142857399
179,2025-10-30 21:05:00+00:00,2025-10-30 21:04:00+00:00,1,2025-10-30 22:00:00+00:00,short,154.1215,154.0955,154.2215,152.42399999999998,session_close,2.6000000000010455,72.75724469568877,5,431214,6.0,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-10-31,55.0,49740.22630891114,49812.98355360683,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.42399999999998,153.00693199999998,153.36706799999996,151.84106799999998,151.480932,154.125023539185,154.0751,154.02517646081498,154.102299008,bullish,71.54150197628512,0.060000000000002274
180,2025-11-18 18:07:00+00:00,2025-11-18 18:02:00+00:00,5,2025-11-18 22:04:00+00:00,short,155.7125,155.5075,155.6925,154.99766666666667,tp1_then_session_close,13.496469691746888,147.78757482283288,5,170319,6.492857142857085,25.616666666667243,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,8,strong,2025-11-19,237.0,49812.98355360683,49960.77112842966,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.99766666666667,155.33802866666667,155.54830466666667,154.65730466666668,154.44702866666668,155.6840423666163,155.53665,155.38925763338372,155.702,bearish,83.28690807799289,0.1298571428571417
181,2025-11-20 20:16:00+00:00,2025-11-20 20:15:00+00:00,1,2025-11-20 21:03:00+00:00,short,157.5825,157.5625,157.5625,156.52333333333334,tp1_then_be_stop,4.535714285714222,53.373111451200565,3,185362,7.071428571428637,23.891133333333414,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,2,weak,2025-11-21,47.0,49960.77112842966,50014.14423988086,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.52333333333334,157.27625533333335,157.74141133333333,155.77041133333333,155.30525533333335,157.59797341140037,157.519,157.44002658859964,157.548,bullish,68.42105263157796,0.14142857142857274
182,2025-11-21 19:55:00+00:00,2025-11-21 19:53:00+00:00,2,2025-11-21 20:53:00+00:00,long,156.3175,156.3545,156.3375,157.41366666666667,tp1_then_trailing_stop,4.923211504209603,138.45808867374868,5,439767,6.146428571428585,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-11-22,58.0,50014.14423988086,50152.6023285546,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.41366666666667,157.80139666666668,158.04093666666668,157.02593666666667,156.78639666666666,156.64859155983027,156.48315,156.31770844016972,156.264,bullish,28.308207705192032,0.12292857142857169
183,2025-11-25 20:04:00+00:00,2025-11-25 20:03:00+00:00,1,2025-11-25 20:58:00+00:00,long,155.8905,156.10049999999998,155.9105,156.83900000000003,tp1_then_trailing_stop,13.675016656092389,385.34769594743045,5,439779,6.3499999999999694,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-11-26,54.0,50152.6023285546,50537.95002450203,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.83900000000003,157.13734200000002,157.321658,156.54065800000004,156.35634200000004,155.9637588373649,155.91285,155.86194116263508,155.809,bullish,27.669902912633148,0.1269999999999994
184,2025-12-05 21:45:00+00:00,2025-12-05 21:44:00+00:00,1,2025-12-07 22:04:00+00:00,short,155.3365,155.2265,155.3165,155.057,tp1_then_session_close,8.500000000000796,86.3490223077695,3,157708,6.0,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,3,weak,2025-12-06,2899.0,50537.95002450203,50624.2990468098,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.057,155.451606,155.695394,154.66239399999998,154.41860599999998,155.33723095781787,155.30835,155.27946904218211,155.332,bullish,65.33333333333309,0.041785714285718915
185,2025-12-05 21:57:00+00:00,2025-12-05 21:53:00+00:00,4,2025-12-07 22:04:00+00:00,short,155.3425,155.2265,155.3225,155.057,tp1_then_session_close,8.800000000000807,89.39920499157158,3,157714,6.0,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,3,weak,2025-12-06,2887.0,50624.2990468098,50713.69825180137,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.057,155.451606,155.695394,154.66239399999998,154.41860599999998,155.3480767843301,155.3119,155.27572321566993,155.3223068,bullish,69.40298507461785,0.039285714285719156
186,2025-12-16 17:41:00+00:00,2025-12-16 17:39:00+00:00,2,2025-12-16 18:55:00+00:00,long,154.6395,154.7065,154.6595,155.343,tp1_then_trailing_stop,7.642857142857906,77.82602183304468,5,157546,8.58571428571407,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,8,strong,2025-12-17,74.0,50713.69825180137,50791.524273634415,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.343,155.781918,156.053082,154.904082,154.632918,154.93008049620067,154.78415,154.63821950379935,154.57,bullish,28.333333333332206,0.1717142857142814
187,2025-12-19 17:22:00+00:00,2025-12-19 17:20:00+00:00,2,2025-12-19 18:32:00+00:00,short,157.5465,157.4935,157.5265,155.608,tp1_then_trailing_stop,5.842857142856416,166.99424927006652,4,450114,6.385714285714325,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-12-20,70.0,50791.524273634415,50958.51852290448,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.608,155.873108,156.03689200000002,155.342892,155.17910799999999,157.50857664291334,157.4632,157.41782335708666,157.63143271935996,bearish,69.08212560386295,0.1277142857142865
188,2025-12-19 19:34:00+00:00,2025-12-19 19:33:00+00:00,1,2025-12-19 20:16:00+00:00,short,157.5745,157.5545,157.5545,155.608,tp1_then_be_stop,4.000000000000626,114.69301739351027,5,451674,6.0,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-12-20,42.0,50958.51852290448,51073.21154029799,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.608,155.873108,156.03689200000002,155.342892,155.17910799999999,157.57921669816116,157.48219999999998,157.3851833018388,157.53139468799998,bullish,84.32203389829544,0.07642857142857297
189,2025-12-23 19:12:00+00:00,2025-12-23 19:11:00+00:00,1,2025-12-23 21:31:00+00:00,long,156.2245,156.24450000000002,156.24450000000002,157.15166666666667,tp1_then_be_stop,3.999992788349482,70.98496645408453,4,277329,6.0,16.183333333333394,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,4,moderate,2025-12-24,139.0,51073.21154029799,51144.19650675207,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.15166666666667,157.53710466666666,157.77522866666666,156.76622866666668,156.52810466666668,156.34777673097648,156.2816,156.21542326902352,156.19944,bullish,31.939163498099433,0.080285714285718
190,2025-12-26 21:45:00+00:00,2025-12-26 21:44:00+00:00,1,2025-12-28 22:04:00+00:00,short,156.53050000000002,156.51049999999998,156.73799999999997,155.92999999999998,session_close,2.0000000000038654,27.732196881413,4,217019,6.0,20.74999999999534,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-12-27,2899.0,51144.19650675207,51171.928703633486,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.92999999999998,156.20809599999998,156.37990399999995,155.65190399999997,155.480096,156.58406183862007,156.5242,156.46433816137994,156.6,bearish,66.66666666667132,0.06371428571428746
191,2025-12-26 21:55:00+00:00,2025-12-26 21:54:00+00:00,1,2025-12-28 22:04:00+00:00,short,156.5795,156.51049999999998,156.55949999999999,155.92999999999998,tp1_then_session_close,6.450001583398504,117.11897764967486,4,284199,6.0,15.849999999997522,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2025-12-27,2889.0,51171.928703633486,51289.04768128316,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.92999999999998,156.20809599999998,156.37990399999995,155.65190399999997,155.480096,156.59580215086422,156.53310000000002,156.47039784913582,156.551772739264,bullish,69.38775510204457,0.06292857142857347
192,2025-12-31 18:37:00+00:00,2025-12-31 18:35:00+00:00,2,2025-12-31 21:25:00+00:00,short,156.8925,156.70950000000002,156.8725,156.24433333333334,tp1_then_trailing_stop,12.150034760491483,137.14730939368948,4,176925,6.0,25.583333333335645,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2026-01-01,168.0,51289.04768128316,51426.19499067685,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.24433333333334,156.55910133333336,156.75356533333334,155.92956533333333,155.73510133333335,156.90334004227276,156.83089999999999,156.7584599577272,156.86082000000002,bullish,66.1538461538438,0.08642857142856997
193,2026-01-08 19:15:00+00:00,2026-01-08 19:14:00+00:00,1,2026-01-08 21:44:00+00:00,short,156.9005,156.8755,156.88049999999998,156.62033333333335,tp1_then_time_decay,4.250000000000398,43.92123170280446,5,162096,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2026-01-09,149.0,51426.19499067685,51470.11622237966,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.62033333333335,156.81744533333335,156.93922133333334,156.42322133333334,156.30144533333336,156.91470164663136,156.85785,156.80099835336867,156.902,bullish,75.11520737327243,0.07214285714285243
194,2026-01-08 19:26:00+00:00,2026-01-08 19:22:00+00:00,4,2026-01-08 22:04:00+00:00,short,156.9365,156.8535,156.91649999999998,156.62033333333335,tp1_then_session_close,7.150007088744957,73.94588875704657,5,162229,6.0,27.983333333335736,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2026-01-09,158.0,51470.11622237966,51544.0621111367,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.62033333333335,156.81744533333335,156.93922133333334,156.42322133333334,156.30144533333336,156.92972725840784,156.8624,156.79507274159218,156.9090810070568,bullish,71.57894736841963,0.06857142857142508
195,2026-01-13 20:37:00+00:00,2026-01-13 20:35:00+00:00,2,2026-01-13 22:04:00+00:00,short,159.1365,159.14749999999998,159.2365,157.9623333333333,session_close,-1.0999999999967258,-31.89061719464581,4,461392,6.0,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,4,moderate,2026-01-14,87.0,51544.0621111367,51512.171493942056,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.9623333333333,158.2270593333333,158.39060733333332,157.6976073333333,157.5340593333333,159.15459029154874,159.10719999999998,159.0598097084512,159.108,bullish,67.39130434782967,0.057999999999998816
196,2026-01-16 20:14:00+00:00,2026-01-16 20:11:00+00:00,3,2026-01-16 21:53:00+00:00,long,158.0755,158.09550000000002,158.09550000000002,158.57500000000002,tp1_then_be_stop,3.9999895422108795,48.37790296689411,5,191245,6.0,23.94999999999925,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2026-01-17,99.0,51512.171493942056,51560.54939690895,TOKYO_MEANREV,tokyo_meanrev,tokyo,158.57500000000002,158.826738,158.98226200000002,158.32326200000003,158.167738,158.21520797334577,158.15455000000003,158.0938920266543,158.12,bearish,24.4791666666642,0.06407142857142796
198,2026-02-04 19:45:00+00:00,2026-02-04 19:44:00+00:00,1,2026-02-04 20:04:00+00:00,short,156.8765,156.85649999999998,156.85649999999998,155.7253333333333,tp1_then_be_stop,3.999995604251315,116.04786320004577,4,454985,6.0,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,4,moderate,2026-02-05,19.0,51560.54939690895,51676.597260108996,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.7253333333333,156.02749533333332,156.21417133333333,155.4231713333333,155.2364953333333,156.89147473349553,156.7678,156.64412526650446,156.83676000000003,bullish,69.11764705882138,0.09442857142857163
197,2026-02-04 19:14:00+00:00,2026-02-04 19:13:00+00:00,1,2026-02-04 20:20:00+00:00,short,156.8065,156.9065,156.9065,155.7253333333333,sl,-9.999999999999432,-289.8426770082655,5,454782,6.0,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2026-02-05,66.0,51676.597260108996,51386.75458310073,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.7253333333333,156.02749533333332,156.21417133333333,155.4231713333333,155.2364953333333,156.83819372448144,156.69695,156.55570627551853,156.74792354304,bullish,76.51245551601384,0.10007142857142728
