trade_number,time,equity,drawdown_usd,drawdown_pct
338,2024-04-08 00:53:00+00:00,76222.35448165624,23410.382755962622,23.49667730209006
339,2024-04-08 00:54:00+00:00,75695.23414008218,23937.503097536683,24.02574069650118
340,2024-04-09 00:40:00+00:00,75571.12749132639,24061.609746292466,24.15030482290855
341,2024-04-09 00:54:00+00:00,75352.24479725907,24280.492440359783,24.369994354819422
342,2024-04-09 02:00:00+00:00,75370.33003867108,24262.40719894778,24.351842448213795
343,2024-04-09 06:00:00+00:00,75260.76038191859,24371.976855700268,24.461815996858924
344,2024-04-09 06:00:00+00:00,75154.32662857753,24478.410609041326,24.56864208263354
345,2024-04-15 00:40:00+00:00,74626.6759283739,25006.061309244964,25.098237790663948
346,2024-04-15 00:55:00+00:00,74189.99755177459,25442.739685844266,25.536525836045904
347,2024-04-15 02:00:00+00:00,74203.33588676859,25429.40135085027,25.523138333741123
348,2024-04-16 01:08:00+00:00,74096.50803512399,25536.22920249487,25.63035997053087
349,2024-04-17 01:07:00+00:00,73774.78953514606,25857.947702472797,25.953264378156092
